DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:35:00 04-Oct-2024,16.7,-8.00,1,,,, ,17,,0.00,0.00,6.475,6.525,,,5.00,0.00,6.475,6.525,,,10.00,0.00,6.475,6.525,,,15.00,0.00,6.475,6.525,,,20.00,1.00,6.475,6.525,,,25.00,0.00,6.425,6.475,,,30.00,0.00,4.525,4.575,,,35.00,0.00,0.975,1.025,,,40.00,0.00,0.975,1.025,,,45.00,0.00,0.975,1.025,,,50.00,0.00,0.975,1.025,,,55.00,1.00,0.975,1.025,,,60.00,0.00,0.975,1.025,,,65.00,0.00,0.975,1.025,,,70.00,1.00,0.975,1.025,,,75.00,0.00,0.975,1.025,,,80.00,0.00,0.975,1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:04:00 05-Oct-2024,16.7,-8.00,1,,,, ,4,,85.00,0.00,1.025,1.075,,,90.00,0.00,0.975,1.025,,,95.00,0.00,0.975,1.025,,,100.00,0.00,0.975,1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,01:35:00 06-Oct-2024,16.7,-8.00,1,,,, ,4,,85.00,0.00,1.025,1.075,,,90.00,0.00,1.025,1.075,,,95.00,0.00,1.025,1.075,,,100.00,0.00,1.025,1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:02:00 06-Oct-2024,16.7,-8.00,3,,,, ,2,,85.00,0.00,1.025,1.075,,,90.00,0.00,1.025,1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:03:00 07-Oct-2024,16.7,-8.00,1,,,, ,4,,85.00,0.00,1.175,1.225,,,90.00,0.00,1.175,1.225,,,95.00,0.00,1.175,1.225,,,100.00,0.00,1.175,1.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:02:00 07-Oct-2024,16.7,-8.00,2,,,, ,21,,0.00,1.00,6.125,6.175,,,5.00,0.00,6.175,6.225,,,10.00,0.00,6.175,6.225,,,15.00,0.00,6.175,6.225,,,20.00,0.00,6.275,6.325,,,25.00,0.00,6.325,6.375,,,30.00,0.00,6.325,6.375,,,35.00,0.00,6.325,6.375,,,40.00,0.00,5.425,5.475,,,45.00,0.00,2.125,2.175,,,50.00,0.00,1.875,1.925,,,55.00,1.00,1.625,1.675,,,60.00,0.00,1.475,1.525,,,65.00,1.00,1.175,1.225,,,70.00,0.00,1.225,1.275,,,75.00,0.00,1.175,1.225,,,80.00,0.00,1.175,1.225,,,85.00,0.00,1.175,1.225,,,90.00,0.00,1.175,1.225,,,95.00,0.00,1.175,1.225,,,100.00,0.00,1.175,1.225,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:01:00 09-Oct-2024,16.7,-8.00,1,,,, ,17,,0.00,1.00,6.325,6.375,,,5.00,0.00,6.325,6.375,,,10.00,0.00,6.275,6.325,,,15.00,1.00,6.325,6.375,,,20.00,0.00,6.275,6.325,,,25.00,0.00,6.225,6.275,,,30.00,0.00,6.275,6.325,,,35.00,0.00,4.725,4.775,,,40.00,0.00,1.875,1.925,,,45.00,0.00,1.625,1.675,,,50.00,0.00,1.575,1.625,,,55.00,1.00,1.575,1.625,,,60.00,0.00,1.575,1.625,,,65.00,0.00,1.575,1.625,,,70.00,0.00,1.575,1.625,,,75.00,0.00,1.575,1.625,,,80.00,0.00,1.575,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:37:00 10-Oct-2024,16.7,-8.00,3,,,, ,4,,85.00,0.00,1.525,1.575,,,90.00,0.00,1.525,1.575,,,95.00,0.00,1.525,1.575,,,100.00,1.00,1.525,1.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:02:00 10-Oct-2024,16.7,-8.00,5,,,, ,19,,0.00,1.00,6.525,6.575,,,5.00,0.00,6.625,6.675,,,10.00,1.00,6.625,6.675,,,15.00,0.00,6.625,6.675,,,20.00,0.00,6.575,6.625,,,25.00,0.00,6.575,6.625,,,30.00,0.00,6.575,6.625,,,35.00,0.00,6.475,6.525,,,40.00,0.00,4.225,4.275,,,45.00,1.00,2.375,2.425,,,50.00,1.00,1.675,1.725,,,55.00,0.00,1.575,1.625,,,60.00,0.00,1.475,1.525,,,65.00,1.00,1.475,1.525,,,70.00,0.00,1.475,1.525,,,75.00,0.00,1.475,1.525,,,80.00,0.00,1.475,1.525,,,85.00,0.00,1.475,1.525,,,90.00,0.00,1.475,1.525,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:01:00 10-Oct-2024,16.7,-8.00,6,,,, ,19,,0.00,1.00,6.475,6.525,,,5.00,0.00,6.525,6.575,,,10.00,0.00,6.525,6.575,,,15.00,0.00,6.525,6.575,,,20.00,0.00,6.525,6.575,,,25.00,0.00,6.525,6.575,,,30.00,0.00,6.525,6.575,,,35.00,0.00,6.525,6.575,,,40.00,0.00,3.325,3.375,,,45.00,0.00,1.725,1.775,,,50.00,0.00,1.525,1.575,,,55.00,0.00,1.525,1.575,,,60.00,0.00,1.475,1.525,,,65.00,0.00,1.475,1.525,,,70.00,0.00,1.475,1.525,,,75.00,0.00,1.475,1.525,,,80.00,0.00,1.475,1.525,,,85.00,0.00,1.525,1.575,,,90.00,0.00,1.525,1.575,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,06:23:00 11-Oct-2024,1.7,-8.00,3,,,, ,6,,0.00,0.00,5.925,5.975,,,5.00,0.00,5.925,5.975,,,10.00,0.00,5.925,5.975,,,15.00,0.00,5.925,5.975,,,20.00,0.00,5.925,5.975,,,25.00,0.00,5.875,5.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,08:00:00 11-Oct-2024,1.7,-8.00,1,,,, ,3,,0.00,0.00,5.875,5.925,,,5.00,0.00,5.875,5.925,,,10.00,0.00,5.875,5.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:00:00 11-Oct-2024,1.7,-8.00,2,,,, ,4,,0.00,1.00,5.275,5.325,,,5.00,0.00,5.275,5.325,,,10.00,0.00,5.275,5.325,,,15.00,0.00,5.275,5.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,08:57:00 12-Oct-2024,1.7,-8.00,1,,,, ,10,,0.00,1.00,4.925,4.975,,,5.00,0.00,4.975,5.025,,,10.00,0.00,4.975,5.025,,,15.00,0.00,4.975,5.025,,,20.00,0.00,4.975,5.025,,,25.00,0.00,4.975,5.025,,,30.00,0.00,4.975,5.025,,,35.00,0.00,4.975,5.025,,,40.00,0.00,4.975,5.025,,,45.00,0.00,4.975,5.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,10:18:00 12-Oct-2024,1.7,-8.00,1,,,, ,7,,0.00,1.00,4.975,5.025,,,5.00,0.00,4.975,5.025,,,10.00,0.00,4.975,5.025,,,15.00,0.00,4.975,5.025,,,20.00,0.00,4.975,5.025,,,25.00,0.00,4.975,5.025,,,30.00,0.00,4.975,5.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,23:47:00 12-Oct-2024,1.7,-8.00,2,,,, ,9,,0.00,0.00,4.525,4.575,,,5.00,0.00,4.525,4.575,,,10.00,0.00,4.525,4.575,,,15.00,0.00,4.525,4.575,,,20.00,0.00,4.525,4.575,,,25.00,0.00,4.525,4.575,,,30.00,0.00,4.525,4.575,,,35.00,0.00,4.525,4.575,,,40.00,1.00,4.525,4.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:03:00 13-Oct-2024,1.7,-8.00,2,,,, ,5,,0.00,0.00,4.975,5.025,,,5.00,0.00,4.975,5.025,,,10.00,0.00,4.975,5.025,,,15.00,0.00,4.975,5.025,,,20.00,0.00,4.975,5.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,08:20:00 15-Oct-2024,1.7,-8.00,1,,,, ,9,,0.00,1.00,5.975,6.025,,,5.00,0.00,5.975,6.025,,,10.00,0.00,5.975,6.025,,,15.00,0.00,6.025,6.075,,,20.00,0.00,6.025,6.075,,,25.00,0.00,6.025,6.075,,,30.00,0.00,6.025,6.075,,,35.00,0.00,6.025,6.075,,,40.00,0.00,6.025,6.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:00:00 15-Oct-2024,1.7,-9.00,2,,,, ,8,,0.00,1.00,6.325,6.375,,,5.00,0.00,6.325,6.375,,,10.00,0.00,6.325,6.375,,,15.00,0.00,6.325,6.375,,,20.00,0.00,6.325,6.375,,,25.00,0.00,6.325,6.375,,,30.00,0.00,6.325,6.375,,,35.00,0.00,6.325,6.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:01:00 15-Oct-2024,1.7,-9.00,3,,,, ,8,,0.00,1.00,6.375,6.425,,,5.00,0.00,6.375,6.425,,,10.00,0.00,6.375,6.425,,,15.00,0.00,6.375,6.425,,,20.00,0.00,6.375,6.425,,,25.00,0.00,6.375,6.425,,,30.00,0.00,6.375,6.425,,,35.00,0.00,6.375,6.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:02:00 16-Oct-2024,1.7,-9.00,2,,,, ,8,,0.00,1.00,6.575,6.625,,,5.00,0.00,6.575,6.625,,,10.00,0.00,6.575,6.625,,,15.00,0.00,6.575,6.625,,,20.00,0.00,6.575,6.625,,,25.00,0.00,6.575,6.625,,,30.00,0.00,6.575,6.625,,,35.00,1.00,6.575,6.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,14:02:00 16-Oct-2024,1.7,-9.00,1,,,, ,6,,0.00,1.00,6.225,6.275,,,5.00,0.00,6.525,6.575,,,10.00,0.00,6.525,6.575,,,15.00,0.00,6.375,6.425,,,20.00,0.00,6.275,6.325,,,25.00,0.00,6.275,6.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,01:20:00 17-Oct-2024,1.7,-9.00,3,,,, ,4,,0.00,0.00,6.375,6.425,,,5.00,0.00,6.575,6.625,,,10.00,0.00,6.575,6.625,,,15.00,0.00,6.575,6.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:00:00 17-Oct-2024,1.7,-9.00,1,,,, ,5,,0.00,1.00,6.575,6.625,,,5.00,0.00,6.575,6.625,,,10.00,0.00,6.625,6.675,,,15.00,0.00,6.625,6.675,,,20.00,1.00,6.625,6.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,17:51:00 17-Oct-2024,1.7,-9.00,2,,,, ,5,,0.00,1.00,6.575,6.625,,,5.00,0.00,6.575,6.625,,,10.00,0.00,6.575,6.625,,,15.00,0.00,6.575,6.625,,,20.00,1.00,6.575,6.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:00:00 17-Oct-2024,16.7,-9.00,4,,,, ,5,,0.00,1.00,6.525,6.575,,,5.00,0.00,6.575,6.625,,,10.00,0.00,6.575,6.625,,,15.00,0.00,6.575,6.625,,,20.00,0.00,6.575,6.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:00:00 18-Oct-2024,16.7,-9.00,4,,,, ,5,,0.00,1.00,6.275,6.325,,,5.00,0.00,6.425,6.475,,,10.00,0.00,6.375,6.425,,,15.00,0.00,6.375,6.425,,,20.00,0.00,6.375,6.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:21:00 18-Oct-2024,16.7,-9.00,2,,,, ,6,,0.00,1.00,6.525,6.575,,,5.00,0.00,6.525,6.575,,,10.00,0.00,6.525,6.575,,,15.00,0.00,6.525,6.575,,,20.00,0.00,6.525,6.575,,,25.00,1.00,6.525,6.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,08:02:00 19-Oct-2024,1.7,-9.00,3,,,, ,3,,0.00,0.00,6.125,6.175,,,5.00,0.00,6.125,6.175,,,10.00,0.00,6.125,6.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:24:00 19-Oct-2024,1.7,-9.00,3,,,, ,4,,0.00,1.00,6.375,6.425,,,5.00,1.00,6.375,6.425,,,10.00,0.00,6.375,6.425,,,15.00,0.00,6.375,6.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,15:39:00 20-Oct-2024,1.7,-9.00,2,,,, ,6,,0.00,0.00,6.375,6.425,,,5.00,0.00,6.375,6.425,,,10.00,0.00,6.375,6.425,,,15.00,0.00,6.375,6.425,,,20.00,0.00,6.375,6.425,,,25.00,0.00,6.375,6.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,16:00:00 20-Oct-2024,1.7,-9.00,2,,,, ,3,,0.00,1.00,6.475,6.525,,,5.00,0.00,6.475,6.525,,,10.00,0.00,6.475,6.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:55:00 21-Oct-2024,1.7,-9.00,4,,,, ,6,,0.00,1.00,6.475,6.525,,,5.00,0.00,6.475,6.525,,,10.00,0.00,6.475,6.525,,,15.00,0.00,6.475,6.525,,,20.00,0.00,6.475,6.525,,,25.00,0.00,6.475,6.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:09:00 21-Oct-2024,1.7,-9.00,6,,,, ,6,,0.00,1.00,6.525,6.575,,,5.00,0.00,6.525,6.575,,,10.00,0.00,6.525,6.575,,,15.00,0.00,6.525,6.575,,,20.00,0.00,6.525,6.575,,,25.00,0.00,6.525,6.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,16:04:00 21-Oct-2024,1.7,-9.00,2,,,, ,5,,0.00,1.00,6.375,6.425,,,5.00,0.00,6.375,6.425,,,10.00,0.00,6.375,6.425,,,15.00,0.00,6.375,6.425,,,20.00,0.00,6.375,6.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,19:19:00 21-Oct-2024,16.7,-9.00,5,,,, ,8,,0.00,1.00,6.025,6.075,,,5.00,0.00,6.075,6.125,,,10.00,0.00,6.025,6.075,,,15.00,0.00,6.025,6.075,,,20.00,0.00,6.075,6.125,,,25.00,0.00,6.075,6.125,,,30.00,0.00,6.125,6.175,,,35.00,1.00,6.125,6.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,06:49:00 22-Oct-2024,16.7,-9.00,6,,,, ,7,,0.00,1.00,6.225,6.275,,,5.00,0.00,6.325,6.375,,,10.00,0.00,6.275,6.325,,,15.00,0.00,6.225,6.275,,,20.00,0.00,6.325,6.375,,,25.00,0.00,6.375,6.425,,,30.00,0.00,6.325,6.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,08:03:00 22-Oct-2024,16.7,-9.00,2,,,, ,7,,0.00,1.00,6.125,6.175,,,5.00,0.00,6.125,6.175,,,10.00,0.00,6.125,6.175,,,15.00,0.00,6.125,6.175,,,20.00,0.00,6.125,6.175,,,25.00,0.00,6.125,6.175,,,30.00,0.00,6.175,6.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,10:01:00 22-Oct-2024,1.7,-9.00,2,,,, ,6,,0.00,1.00,6.125,6.175,,,5.00,0.00,6.125,6.175,,,10.00,0.00,6.125,6.175,,,15.00,0.00,6.125,6.175,,,20.00,0.00,6.125,6.175,,,25.00,1.00,6.125,6.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:02:00 25-Oct-2024,1.7,-9.00,3,,,, ,7,,0.00,1.00,5.825,5.875,,,5.00,0.00,5.875,5.925,,,10.00,0.00,5.875,5.925,,,15.00,0.00,5.875,5.925,,,20.00,0.00,5.875,5.925,,,25.00,0.00,5.875,5.925,,,30.00,0.00,5.875,5.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:14:00 25-Oct-2024,1.7,-9.00,2,,,, ,8,,0.00,1.00,5.225,5.275,,,5.00,0.00,5.225,5.275,,,10.00,0.00,5.225,5.275,,,15.00,0.00,5.225,5.275,,,20.00,0.00,5.225,5.275,,,25.00,0.00,5.225,5.275,,,30.00,0.00,5.275,5.325,,,35.00,0.00,5.225,5.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:07:00 25-Oct-2024,1.7,-9.00,2,,,, ,8,,0.00,1.00,5.175,5.225,,,5.00,0.00,5.225,5.275,,,10.00,0.00,5.225,5.275,,,15.00,0.00,5.225,5.275,,,20.00,0.00,5.225,5.275,,,25.00,0.00,5.225,5.275,,,30.00,0.00,5.225,5.275,,,35.00,0.00,5.225,5.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:02:00 25-Oct-2024,1.7,-9.00,1,,,, ,6,,0.00,1.00,5.225,5.275,,,5.00,0.00,5.225,5.275,,,10.00,0.00,5.225,5.275,,,15.00,0.00,5.225,5.275,,,20.00,0.00,5.225,5.275,,,25.00,0.00,5.225,5.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,10:06:00 26-Oct-2024,16.7,-9.00,1,,,, ,11,,0.00,1.00,4.725,4.775,,,5.00,0.00,4.775,4.825,,,10.00,0.00,4.725,4.775,,,15.00,0.00,4.775,4.825,,,20.00,0.00,4.775,4.825,,,25.00,0.00,4.775,4.825,,,30.00,0.00,4.775,4.825,,,35.00,0.00,4.775,4.825,,,40.00,0.00,4.775,4.825,,,45.00,0.00,4.825,4.875,,,50.00,0.00,4.825,4.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,12:00:00 26-Oct-2024,1.7,-9.00,3,,,, ,9,,0.00,1.00,4.725,4.775,,,5.00,0.00,4.725,4.775,,,10.00,0.00,4.725,4.775,,,15.00,0.00,4.725,4.775,,,20.00,0.00,4.725,4.775,,,25.00,0.00,4.725,4.775,,,30.00,0.00,4.725,4.775,,,35.00,0.00,4.725,4.775,,,40.00,0.00,4.775,4.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:49:00 27-Oct-2024,16.7,-9.00,3,,,, ,13,,0.00,1.00,3.275,3.325,,,5.00,0.00,3.275,3.325,,,10.00,0.00,3.325,3.375,,,15.00,0.00,3.275,3.325,,,20.00,1.00,3.275,3.325,,,25.00,0.00,3.275,3.325,,,30.00,0.00,3.275,3.325,,,35.00,0.00,3.275,3.325,,,40.00,0.00,3.325,3.375,,,45.00,0.00,3.325,3.375,,,50.00,0.00,3.225,3.275,,,55.00,0.00,2.725,2.775,,,60.00,0.00,2.625,2.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
