DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J021,242856,UT,B,42.2926,-146.4525,,,,16:27:49 27-Jun-2024,0,16:27:49 27-Jun-2024,192,0,241,435,1,62,,,,,
J021,242856,UT,B,42.2926,-146.4525,,,,16:27:49 27-Jun-2024,1,16:31:01 27-Jun-2024,657,241,432,808,0,,,,,,
J021,242856,UT,B,42.2926,-146.4525,,,,16:27:49 27-Jun-2024,2,16:41:58 27-Jun-2024,833,432,288,7898,1,,,,,,
J021,242856,UT,B,42.2926,-146.4525,,,,16:27:49 27-Jun-2024,3,16:55:51 27-Jun-2024,273,288,144,2363,0,,,,,,
J021,242856,UT,B,42.2926,-146.4525,,,,16:27:49 27-Jun-2024,4,17:00:24 27-Jun-2024,96,144,0,995,1,-34,,,,,
J021,242856,UT,B,42.2540,-146.6689,,,,23:45:47 27-Jun-2024,,,2154,,,,,,46,21,14.50,9.70,101
J021,242856,UT,B,42.2540,-146.6689,,,,23:45:47 27-Jun-2024,0,23:45:47 27-Jun-2024,192,0,232,555,0,63,,,,,
J021,242856,UT,B,42.2540,-146.6689,,,,23:45:47 27-Jun-2024,1,23:48:59 27-Jun-2024,770,232,456,833,0,,,,,,
J021,242856,UT,B,42.2540,-146.6689,,,,23:45:47 27-Jun-2024,2,00:01:49 28-Jun-2024,802,456,280,8811,0,,,,,,
J021,242856,UT,B,42.2540,-146.6689,,,,23:45:47 27-Jun-2024,3,00:15:11 28-Jun-2024,209,280,124,2220,0,,,,,,
J021,242856,UT,B,42.2540,-146.6689,,,,23:45:47 27-Jun-2024,4,00:18:40 28-Jun-2024,80,124,0,763,0,-34,,,,,
J021,242856,UT,,,,,,,06:09:51 29-Jun-2024,,,1415,,,,,,15,75,14.40,9.70,206
J021,242856,UT,,,,,,,06:09:51 29-Jun-2024,0,06:09:51 29-Jun-2024,208,0,264,578,0,73,,,,,
J021,242856,UT,,,,,,,06:09:51 29-Jun-2024,1,06:13:19 29-Jun-2024,311,264,464,2469,3,,,,,,
J021,242856,UT,,,,,,,06:09:51 29-Jun-2024,2,06:18:30 29-Jun-2024,142,464,448,1535,4,,,,,,
J021,242856,UT,,,,,,,06:09:51 29-Jun-2024,3,06:20:52 29-Jun-2024,217,448,304,2202,5,,,,,,
J021,242856,UT,,,,,,,06:09:51 29-Jun-2024,4,06:24:29 29-Jun-2024,331,304,0,2825,0,-4,,,,,
J021,242856,UT,,,,,,,04:54:18 30-Jun-2024,,,1650,,,,,,157,144,14.20,9.80,108
J021,242856,UT,,,,,,,04:54:18 30-Jun-2024,0,04:54:18 30-Jun-2024,373,0,464,1208,0,67,,,,,
J021,242856,UT,,,,,,,04:54:18 30-Jun-2024,1,05:00:31 30-Jun-2024,97,464,512,1025,3,,,,,,
