DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
J612,264751,UT,22:03:00 13-Jul-2024,Argos,B,55.5205,-138.0396,26190,265055,2587,107,,,,,,
J612,264751,UT,03:53:40 19-Jul-2024,Argos,A,56.2232,-137.7812,38059,505629,2864,102,,,,,,
J612,264751,UT,03:54:03 19-Jul-2024,Argos,B,56.6759,-139.2809,39033,149510,10190,97,,,,,,
J612,264751,UT,04:57:50 19-Jul-2024,Argos,B,56.1119,-139.7807,98677,,,,,,,,,
J612,264751,UT,05:20:09 19-Jul-2024,Argos,A,56.2970,-141.3166,36612,284712,4708,93,,,,,,
J612,264751,UT,05:40:43 19-Jul-2024,Argos,B,56.3046,-142.2230,205334,,,,,,,,,
J612,264751,UT,06:04:20 19-Jul-2024,Argos,0,56.3532,-142.1189,1570,3452,714,176,,,,,,
J612,264751,UT,06:05:29 19-Jul-2024,Argos,0,56.2847,-142.6966,12723,162046,998,72,,,,,,
J612,264751,UT,06:45:46 19-Jul-2024,Argos,B,56.2975,-142.8186,11734,87010,1582,76,,,,,,
J612,264751,UT,07:03:17 19-Jul-2024,Argos,B,56.3252,-142.7362,8235,45901,1477,79,,,,,,
J612,264751,UT,08:25:25 19-Jul-2024,Argos,B,56.2781,-143.1844,10712,58027,1977,84,,,,,,
J612,264751,UT,08:40:12 19-Jul-2024,Argos,B,56.3950,-142.3300,4083,8291,2010,144,,,,,,
J612,264751,UT,14:05:32 19-Jul-2024,Argos,B,56.1107,-144.2021,8657,25993,2882,81,,,,,,
J612,264751,UT,14:45:19 19-Jul-2024,Argos,Z,56.4519,-142.3798,11020,90863,1336,85,,,,,,
J612,264751,UT,15:54:28 19-Jul-2024,Argos,B,56.1205,-144.1277,68419,,,,,,,,,
J612,264751,UT,02:58:37 20-Jul-2024,Argos,B,56.4476,-143.1195,24287,78890,7477,99,,,,,,
J612,264751,UT,03:19:51 20-Jul-2024,Argos,B,56.5135,-143.1026,29737,150477,5876,99,,,,,,
J612,264751,UT,08:34:29 20-Jul-2024,Argos,B,56.4002,-144.3167,43067,149225,12429,94,,,,,,
J612,264751,UT,08:34:29 20-Jul-2024,Argos,B,56.4986,-143.2335,97093,,,,,,,,,
J612,264751,UT,03:01:30 25-Jul-2024,Argos,B,58.1306,-146.8143,2546,55802,116,66,,,,,,
J612,264751,UT,05:47:21 25-Jul-2024,Argos,B,58.0793,-146.9106,3540,7776,1611,98,,,,,,
J612,264751,UT,05:47:21 25-Jul-2024,Argos,B,58.0727,-146.9085,3142,9111,1083,95,,,,,,
J612,264751,UT,19:26:33 25-Jul-2024,Argos,B,58.0014,-146.9881,7512,23043,2448,101,,,,,,
J612,264751,UT,20:09:33 25-Jul-2024,Argos,B,57.9677,-147.1095,3619,11934,1097,99,,,,,,
J612,264751,UT,20:09:33 25-Jul-2024,Argos,B,58.0117,-147.0637,3408,16756,693,101,,,,,,
J612,264751,UT,00:19:39 26-Jul-2024,Argos,B,57.9982,-147.5188,3130,8029,1219,93,,,,,,
J612,264751,UT,01:21:26 26-Jul-2024,Argos,B,58.0962,-147.6711,11148,40181,3093,77,,,,,,
J612,264751,UT,05:19:49 26-Jul-2024,Argos,B,58.2204,-148.1054,7119,67794,747,89,,,,,,
J612,264751,UT,05:19:49 26-Jul-2024,Argos,B,58.2178,-147.9162,9510,120738,749,90,,,,,,
J612,264751,UT,06:11:59 26-Jul-2024,Argos,B,58.2347,-148.0012,2966,23430,375,89,,,,,,
J612,264751,UT,06:50:17 26-Jul-2024,Argos,B,58.2333,-147.9824,1906,7508,483,83,,,,,,
J612,264751,UT,06:50:40 26-Jul-2024,Argos,B,58.2391,-147.9810,1916,5834,629,84,,,,,,
J612,264751,UT,07:19:43 26-Jul-2024,Argos,B,58.2496,-148.0142,1962,5197,740,84,,,,,,
J612,264751,UT,07:20:06 26-Jul-2024,Argos,B,58.2459,-147.9310,1148,3805,346,43,,,,,,
J612,264751,UT,07:51:09 26-Jul-2024,Argos,B,58.2417,-147.9839,738,1573,345,118,,,,,,
J612,264751,UT,08:59:31 26-Jul-2024,Argos,B,58.2438,-148.0673,1186,3212,437,90,,,,,,
J612,264751,UT,17:52:37 26-Jul-2024,Argos,B,58.3224,-148.7562,3622,10997,1193,83,,,,,,
J612,264751,UT,18:11:11 26-Jul-2024,Argos,B,58.2738,-148.1098,2907,5269,1603,82,,,,,,
J612,264751,UT,20:06:04 26-Jul-2024,Argos,A,58.2893,-148.0373,7873,326193,190,100,,,,,,
J612,264751,UT,20:46:22 26-Jul-2024,Argos,B,58.3010,-148.0967,10295,70389,1505,99,,,,,,
J612,264751,UT,21:06:40 26-Jul-2024,Argos,B,58.3091,-148.1245,4143,112688,152,92,,,,,,
J612,264751,UT,22:17:53 26-Jul-2024,Argos,B,58.3252,-148.2024,2052,8857,475,92,,,,,,
J612,264751,UT,03:57:51 27-Jul-2024,Argos,A,58.3389,-148.3459,2123,5830,773,25,,,,,,
J612,264751,UT,04:20:25 27-Jul-2024,Argos,B,58.3494,-148.3340,2475,3126,1959,46,,,,,,
J612,264751,UT,04:41:59 27-Jul-2024,Argos,B,58.3551,-148.3473,2151,3343,1383,87,,,,,,
J612,264751,UT,04:41:59 27-Jul-2024,Argos,B,58.3810,-148.3763,1770,4207,744,84,,,,,,
J612,264751,UT,08:13:34 27-Jul-2024,Argos,B,58.4245,-148.5812,1900,7412,487,83,,,,,,
J612,264751,UT,08:13:34 27-Jul-2024,Argos,B,58.4272,-148.5063,4633,52667,407,86,,,,,,
J612,264751,UT,15:25:20 27-Jul-2024,Argos,B,58.4395,-148.5944,4614,21516,989,81,,,,,,
J612,264751,UT,15:11:58 28-Jul-2024,Argos,B,58.4267,-148.5951,8126,47459,1391,76,,,,,,
J612,264751,UT,21:24:33 28-Jul-2024,Argos,B,58.4931,-149.1727,13331,82836,2145,85,,,,,,Lon > 4 deviations from mean
J612,264751,UT,00:57:33 29-Jul-2024,Argos,B,58.4402,-148.4117,7738,51468,1163,66,,,,,,
J612,264751,UT,05:33:35 29-Jul-2024,Argos,B,58.4099,-148.4919,4910,29687,812,79,,,,,,
J612,264751,UT,14:41:21 02-Aug-2024,Argos,Z,56.8729,-148.7126,170,499,57,70,,,,,,
J612,264751,UT,03:06:24 09-Aug-2024,Argos,B,54.0135,-145.9053,318,3536,28,83,,,,,,
J612,264751,UT,04:32:05 09-Aug-2024,Argos,B,54.0119,-145.9075,1293,2329,717,90,,,,,,
