DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,Depth22,Depth22Error,MinTemp22,MaxTemp22,%Ox22,Discont22,Depth23,Depth23Error,MinTemp23,MaxTemp23,%Ox23,Discont23,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,10:19:00 27-Oct-2024,16.7,-3.00,1,,,, ,14,,0.00,0.00,3.275,3.325,,,5.00,0.00,3.275,3.325,,,10.00,0.00,3.275,3.325,,,15.00,0.00,3.275,3.325,,,20.00,0.00,3.325,3.375,,,25.00,0.00,3.525,3.575,,,30.00,0.00,3.525,3.575,,,35.00,0.00,3.525,3.575,,,40.00,0.00,3.525,3.575,,,45.00,0.00,3.525,3.575,,,50.00,0.00,3.525,3.575,,,55.00,0.00,1.425,1.475,,,60.00,0.00,1.225,1.275,,,65.00,0.00,1.275,1.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:23:00 29-Oct-2024,16.7,-3.00,2,,,, ,15,,0.00,0.00,2.875,2.925,,,5.00,0.00,2.875,2.925,,,10.00,0.00,2.875,2.925,,,15.00,0.00,2.875,2.925,,,20.00,0.00,2.875,2.925,,,25.00,0.00,2.875,2.925,,,30.00,0.00,2.875,2.925,,,35.00,0.00,2.875,2.925,,,40.00,0.00,2.875,2.925,,,45.00,0.00,2.875,2.925,,,50.00,0.00,0.875,0.925,,,55.00,0.00,0.425,0.475,,,60.00,0.00,0.425,0.475,,,65.00,0.00,0.425,0.475,,,70.00,0.00,0.425,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,05:46:00 30-Oct-2024,16.7,-3.00,1,,,, ,16,,0.00,0.00,3.025,3.075,,,5.00,0.00,2.975,3.025,,,10.00,0.00,2.975,3.025,,,15.00,0.00,2.975,3.025,,,20.00,0.00,3.025,3.075,,,25.00,0.00,3.025,3.075,,,30.00,0.00,3.025,3.075,,,35.00,0.00,2.975,3.025,,,40.00,0.00,2.975,3.025,,,45.00,0.00,2.975,3.025,,,50.00,0.00,2.975,3.025,,,55.00,0.00,0.475,0.525,,,60.00,0.00,0.525,0.575,,,65.00,0.00,0.525,0.575,,,70.00,0.00,0.525,0.575,,,75.00,0.00,0.525,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,21:03:00 03-Nov-2024,16.7,-4.00,1,,,, ,14,,0.00,0.00,2.475,2.525,,,5.00,0.00,2.475,2.525,,,10.00,0.00,2.475,2.525,,,15.00,0.00,2.475,2.525,,,20.00,0.00,2.475,2.525,,,25.00,0.00,2.475,2.525,,,30.00,0.00,2.475,2.525,,,35.00,0.00,2.475,2.525,,,40.00,0.00,2.475,2.525,,,45.00,0.00,2.525,2.575,,,50.00,0.00,1.625,1.675,,,55.00,0.00,1.175,1.225,,,60.00,0.00,1.125,1.175,,,65.00,0.00,1.125,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,00:03:00 04-Nov-2024,16.7,-4.00,1,,,, ,15,,0.00,0.00,2.475,2.525,,,5.00,1.00,2.475,2.525,,,10.00,0.00,2.475,2.525,,,15.00,0.00,2.475,2.525,,,20.00,0.00,2.475,2.525,,,25.00,0.00,2.475,2.525,,,30.00,0.00,2.475,2.525,,,35.00,1.00,2.475,2.525,,,40.00,0.00,2.475,2.525,,,45.00,0.00,2.475,2.525,,,50.00,0.00,1.325,1.375,,,55.00,0.00,1.175,1.225,,,60.00,0.00,1.175,1.225,,,65.00,0.00,1.175,1.225,,,70.00,1.00,1.175,1.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,13:19:00 04-Nov-2024,16.7,-4.00,1,,,, ,16,,0.00,0.00,2.725,2.775,,,5.00,0.00,2.725,2.775,,,10.00,0.00,2.725,2.775,,,15.00,0.00,2.725,2.775,,,20.00,0.00,2.725,2.775,,,25.00,0.00,2.725,2.775,,,30.00,0.00,2.775,2.825,,,35.00,0.00,2.725,2.775,,,40.00,0.00,2.725,2.775,,,45.00,0.00,2.875,2.925,,,50.00,0.00,2.075,2.125,,,55.00,0.00,1.975,2.025,,,60.00,0.00,2.025,2.075,,,65.00,0.00,2.025,2.075,,,70.00,0.00,2.025,2.075,,,75.00,0.00,2.625,2.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,01:04:00 05-Nov-2024,16.7,-4.00,1,,,, ,17,,0.00,0.00,2.875,2.925,,,5.00,0.00,2.875,2.925,,,10.00,0.00,2.875,2.925,,,15.00,0.00,2.875,2.925,,,20.00,0.00,2.875,2.925,,,25.00,0.00,2.875,2.925,,,30.00,0.00,2.875,2.925,,,35.00,0.00,2.875,2.925,,,40.00,0.00,2.875,2.925,,,45.00,0.00,2.875,2.925,,,50.00,0.00,2.875,2.925,,,55.00,0.00,2.525,2.575,,,60.00,0.00,2.125,2.175,,,65.00,0.00,2.075,2.125,,,70.00,0.00,2.075,2.125,,,75.00,0.00,2.075,2.125,,,80.00,0.00,2.075,2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:02:00 05-Nov-2024,16.7,-4.00,2,,,, ,1,,85.00,1.00,2.075,2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,04:02:00 05-Nov-2024,16.7,-4.00,1,,,, ,17,,0.00,0.00,2.775,2.825,,,5.00,0.00,2.775,2.825,,,10.00,1.00,2.775,2.825,,,15.00,0.00,2.775,2.825,,,20.00,0.00,2.775,2.825,,,25.00,0.00,2.775,2.825,,,30.00,0.00,2.775,2.825,,,35.00,0.00,2.775,2.825,,,40.00,0.00,2.775,2.825,,,45.00,0.00,2.775,2.825,,,50.00,0.00,2.775,2.825,,,55.00,0.00,2.225,2.275,,,60.00,0.00,2.175,2.225,,,65.00,0.00,2.175,2.225,,,70.00,0.00,2.175,2.225,,,75.00,0.00,2.175,2.225,,,80.00,0.00,2.175,2.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:04:00 05-Nov-2024,16.7,-4.00,3,,,, ,18,,0.00,0.00,2.725,2.775,,,5.00,0.00,2.725,2.775,,,10.00,0.00,2.725,2.775,,,15.00,0.00,2.725,2.775,,,20.00,0.00,2.725,2.775,,,25.00,0.00,2.725,2.775,,,30.00,0.00,2.725,2.775,,,35.00,0.00,2.725,2.775,,,40.00,0.00,2.725,2.775,,,45.00,0.00,2.725,2.775,,,50.00,0.00,2.275,2.325,,,55.00,0.00,2.325,2.375,,,60.00,0.00,2.325,2.375,,,65.00,0.00,2.325,2.375,,,70.00,0.00,2.325,2.375,,,75.00,0.00,2.325,2.375,,,80.00,0.00,2.325,2.375,,,85.00,1.00,2.325,2.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,06:43:00 06-Nov-2024,16.7,-4.00,2,,,, ,15,,0.00,0.00,2.825,2.875,,,5.00,0.00,2.825,2.875,,,10.00,0.00,2.825,2.875,,,15.00,0.00,2.825,2.875,,,20.00,1.00,2.825,2.875,,,25.00,0.00,2.825,2.875,,,30.00,0.00,2.825,2.875,,,35.00,0.00,2.825,2.875,,,40.00,0.00,2.825,2.875,,,45.00,1.00,2.825,2.875,,,50.00,0.00,2.875,2.925,,,55.00,0.00,2.725,2.775,,,60.00,0.00,2.625,2.675,,,65.00,0.00,2.575,2.625,,,70.00,0.00,2.575,2.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,12:03:00 07-Nov-2024,16.7,-4.00,1,,,, ,5,,0.00,0.00,1.925,1.975,,,5.00,0.00,1.875,1.925,,,10.00,1.00,1.925,1.975,,,15.00,0.00,1.925,1.975,,,20.00,0.00,1.925,1.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,15:00:00 12-Nov-2024,1.7,-4.00,1,,,, ,7,,0.00,0.00,-0.125,-0.075,,,5.00,0.00,-0.125,-0.075,,,10.00,0.00,-0.125,-0.075,,,15.00,0.00,-0.075,-0.025,,,20.00,0.00,-0.025,0.025,,,25.00,0.00,-0.025,0.025,,,30.00,0.00,-0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:00:00 12-Nov-2024,1.7,-4.00,1,,,, ,7,,0.00,0.00,0.225,0.275,,,5.00,0.00,0.225,0.275,,,10.00,0.00,0.225,0.275,,,15.00,0.00,0.175,0.225,,,20.00,0.00,0.175,0.225,,,25.00,0.00,0.175,0.225,,,30.00,0.00,0.175,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,05:29:00 13-Nov-2024,1.7,-4.00,2,,,, ,4,,0.00,0.00,-1.225,-1.175,,,5.00,0.00,-1.275,-1.225,,,10.00,0.00,-1.125,-1.075,,,15.00,0.00,-1.125,-1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,20:02:00 13-Nov-2024,1.7,-4.00,2,,,, ,9,,0.00,0.00,1.325,1.375,,,5.00,0.00,1.325,1.375,,,10.00,0.00,1.325,1.375,,,15.00,0.00,1.275,1.325,,,20.00,0.00,1.175,1.225,,,25.00,0.00,0.975,1.025,,,30.00,0.00,0.925,0.975,,,35.00,0.00,0.725,0.775,,,40.00,0.00,0.675,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:00:00 13-Nov-2024,1.7,-4.00,1,,,, ,9,,0.00,0.00,0.525,0.575,,,5.00,0.00,0.525,0.575,,,10.00,0.00,0.525,0.575,,,15.00,0.00,0.525,0.575,,,20.00,0.00,0.525,0.575,,,25.00,0.00,0.525,0.575,,,30.00,0.00,0.525,0.575,,,35.00,0.00,0.525,0.575,,,40.00,1.00,0.525,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,09:26:00 14-Nov-2024,1.7,-4.00,1,,,, ,5,,0.00,0.00,-0.275,-0.225,,,5.00,0.00,-0.325,-0.275,,,10.00,0.00,-0.275,-0.225,,,15.00,0.00,-0.275,-0.225,,,20.00,0.00,-0.325,-0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,12:01:00 14-Nov-2024,16.7,-4.00,3,,,, ,5,,0.00,0.00,-0.225,-0.175,,,5.00,0.00,-0.275,-0.225,,,10.00,0.00,-0.275,-0.225,,,15.00,0.00,-0.275,-0.225,,,20.00,1.00,-0.225,-0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,23:00:00 14-Nov-2024,1.7,-4.00,1,,,, ,5,,0.00,0.00,-0.725,-0.675,,,5.00,0.00,-0.725,-0.675,,,10.00,0.00,-0.725,-0.675,,,15.00,0.00,-0.725,-0.675,,,20.00,0.00,-0.725,-0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,03:01:00 16-Nov-2024,1.7,-4.00,1,,,, ,4,,0.00,0.00,-1.325,-1.275,,,5.00,0.00,-1.375,-1.325,,,10.00,0.00,-1.275,-1.225,,,15.00,1.00,-1.125,-1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,05:19:00 16-Nov-2024,1.7,-4.00,3,,,, ,5,,0.00,0.00,-0.875,-0.825,,,5.00,0.00,-0.875,-0.825,,,10.00,0.00,-0.875,-0.825,,,15.00,0.00,-0.875,-0.825,,,20.00,0.00,-0.825,-0.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,11:34:00 18-Nov-2024,1.7,-4.00,1,,,, ,15,,0.00,0.00,-0.325,-0.275,,,5.00,0.00,-0.325,-0.275,,,10.00,0.00,-0.325,-0.275,,,15.00,0.00,-0.275,-0.225,,,20.00,0.00,-0.325,-0.275,,,25.00,0.00,0.225,0.275,,,30.00,0.00,1.425,1.475,,,35.00,0.00,1.475,1.525,,,40.00,0.00,1.475,1.525,,,45.00,1.00,1.425,1.475,,,50.00,0.00,1.275,1.325,,,55.00,0.00,1.075,1.125,,,60.00,1.00,1.025,1.075,,,65.00,0.00,0.875,0.925,,,70.00,0.00,0.875,0.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:01:00 19-Nov-2024,16.7,-4.00,1,,,, ,14,,0.00,1.00,-0.575,-0.525,,,5.00,0.00,-0.625,-0.575,,,10.00,0.00,-0.625,-0.575,,,15.00,0.00,-0.525,-0.475,,,20.00,0.00,-0.375,-0.325,,,25.00,0.00,-0.125,-0.075,,,30.00,0.00,0.075,0.125,,,35.00,0.00,0.125,0.175,,,40.00,0.00,0.125,0.175,,,45.00,0.00,0.075,0.125,,,50.00,0.00,0.025,0.075,,,55.00,0.00,-0.025,0.025,,,60.00,0.00,-0.025,0.025,,,65.00,0.00,-0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:09:00 19-Nov-2024,16.7,-4.00,2,,,, ,13,,0.00,0.00,-0.925,-0.875,,,5.00,0.00,-0.925,-0.875,,,10.00,0.00,-0.925,-0.875,,,15.00,0.00,-0.875,-0.825,,,20.00,0.00,-0.875,-0.825,,,25.00,0.00,-0.725,-0.675,,,30.00,0.00,-0.775,-0.725,,,35.00,0.00,0.475,0.525,,,40.00,0.00,0.575,0.625,,,45.00,0.00,0.575,0.625,,,50.00,0.00,0.575,0.625,,,55.00,0.00,0.575,0.625,,,60.00,0.00,0.575,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,08:48:00 20-Nov-2024,1.7,-4.00,1,,,, ,5,,0.00,0.00,1.325,1.375,,,5.00,1.00,1.275,1.325,,,10.00,1.00,1.275,1.325,,,15.00,0.00,1.275,1.325,,,20.00,1.00,1.325,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,19:03:00 20-Nov-2024,16.7,-4.00,1,,,, ,11,,0.00,0.00,0.575,0.625,,,5.00,0.00,0.575,0.625,,,10.00,0.00,0.575,0.625,,,15.00,1.00,0.575,0.625,,,20.00,0.00,0.575,0.625,,,25.00,0.00,0.575,0.625,,,30.00,0.00,0.575,0.625,,,35.00,0.00,0.575,0.625,,,40.00,0.00,0.575,0.625,,,45.00,0.00,1.025,1.075,,,50.00,1.00,1.125,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,20:01:00 20-Nov-2024,16.7,-4.00,3,,,, ,11,,0.00,0.00,0.625,0.675,,,5.00,0.00,0.625,0.675,,,10.00,0.00,0.625,0.675,,,15.00,0.00,0.625,0.675,,,20.00,1.00,0.625,0.675,,,25.00,0.00,0.625,0.675,,,30.00,1.00,0.625,0.675,,,35.00,0.00,0.625,0.675,,,40.00,0.00,0.675,0.725,,,45.00,0.00,0.775,0.825,,,50.00,0.00,1.075,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:00:00 20-Nov-2024,1.7,-4.00,1,,,, ,11,,0.00,0.00,0.625,0.675,,,5.00,0.00,0.575,0.625,,,10.00,0.00,0.575,0.625,,,15.00,0.00,0.575,0.625,,,20.00,0.00,0.575,0.625,,,25.00,0.00,0.575,0.625,,,30.00,0.00,0.575,0.625,,,35.00,0.00,0.575,0.625,,,40.00,0.00,0.575,0.625,,,45.00,0.00,0.525,0.575,,,50.00,0.00,0.525,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,09:11:00 21-Nov-2024,16.7,-4.00,2,,,, ,5,,0.00,0.00,-1.625,-1.575,,,5.00,0.00,-1.625,-1.575,,,10.00,0.00,-1.625,-1.575,,,15.00,0.00,-1.625,-1.575,,,20.00,1.00,-1.575,-1.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,10:03:00 21-Nov-2024,1.7,-4.00,3,,,, ,5,,0.00,0.00,-1.675,-1.625,,,5.00,0.00,-1.675,-1.625,,,10.00,0.00,-1.675,-1.625,,,15.00,0.00,-1.675,-1.625,,,20.00,1.00,-1.675,-1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,12:41:00 21-Nov-2024,16.7,-4.00,3,,,, ,5,,0.00,0.00,-1.575,-1.525,,,5.00,0.00,-1.675,-1.625,,,10.00,0.00,-1.625,-1.575,,,15.00,0.00,-1.675,-1.625,,,20.00,0.00,-1.625,-1.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
