DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
160381,160381,UT,17:27:31 21-Jul-2017,,,,,,CRC 204.84,17:27:31 21-Jul-2017,Status,89,144,118,243,232,108,205,85,104,237,218,84,210,117,113,198,143,28,40,52,91,201,159,189,16,38,76,,,,,
160381,160381,UT,19:06:05 21-Jul-2017,,,,,,Depth,16:25:00 18-Jul-2017,PDT,14,225,75,202,11,253,64,104,128,10,0,6,137,7,161,155,139,192,0,,,,,,,,,,,,,
160381,160381,UT,02:44:05 24-Jul-2017,,,1,23.9272,-166.3682,CRC 6.33,16:55:00 23-Jul-2017,PDT,0,193,75,222,22,113,169,20,229,176,123,82,68,73,114,32,246,107,156,,,,,,,,,,,,,
160381,160381,UT,02:45:42 24-Jul-2017,,,1,23.9272,-166.3682,Depth,02:35:00 24-Jul-2017,PDT,28,193,75,224,79,253,64,104,192,10,0,6,141,3,160,154,76,96,0,,,,,,,,,,,,,
160381,160381,UT,19:52:03 10-Aug-2017,,,,,,CRC 195.185,00:00:00 07-Aug-2017,CumulativeDist,24,97,152,56,0,47,231,4,88,26,162,99,145,65,54,243,208,222,0,91,194,12,56,,,,,,,,,
160381,160381,UT,18:30:23 11-Aug-2017,,,,,,Length 31?,22:18:17 23-Jun-2017,Fast-GPS,203,94,201,34,110,117,1,137,4,191,90,80,60,37,190,192,163,219,254,217,164,105,248,177,182,146,139,72,54,66,217,
160381,160381,UT,20:22:27 11-Aug-2017,,,A,23.8911,-165.9642,CRC 150.72,00:00:00 26-Jul-2017,CumulativeDist,18,193,151,208,0,38,2,213,52,174,130,26,75,48,240,155,98,2,237,199,178,9,152,,,,,,,,,
160381,160381,UT,20:23:18 11-Aug-2017,,,A,23.8911,-165.9642,Depth,21:55:00 27-Jul-2017,PDT,1,65,75,238,183,253,64,104,96,10,0,6,135,5,161,27,75,224,0,,,,,,,,,,,,,
160381,160381,UT,20:56:53 22-Sep-2017,,,,,,CRC 124.249,00:00:00 20-Sep-2017,CumulativeDist,15,129,153,160,0,32,3,54,57,6,29,251,86,95,172,200,48,152,200,120,80,36,68,,,,,,,,,
160381,160381,UT,18:01:30 30-Sep-2017,,,,,,CRC 23.104,00:00:00 27-Sep-2017,CumulativeDist,2,225,153,216,0,32,2,213,102,1,193,200,77,173,115,74,7,54,89,231,216,26,205,,,,,,,,,
160381,160381,UT,18:05:29 30-Sep-2017,,,,,,CRC 211.8,00:00:00 28-Sep-2017,CumulativeDist,26,97,153,224,0,32,2,213,102,1,193,141,200,91,80,69,103,177,132,198,167,94,187,,,,,,,,,
160381,160381,UT,18:42:37 01-Oct-2017,,,,,,CRC 187.198,16:00:00 18-Sep-2017,CumulativeDist,23,97,153,148,4,140,246,168,106,217,197,109,140,168,175,33,77,224,188,33,104,46,77,,,,,,,,,
160381,160381,UT,16:59:39 02-Oct-2017,,,3,23.9316,-166.2076,Length 31?,02:27:13 01-Aug-2017,Fast-GPS,236,4,77,154,118,114,66,39,173,219,68,177,228,99,107,213,152,117,218,155,56,68,169,17,155,203,60,254,73,132,228,
160381,160381,UT,17:02:53 02-Oct-2017,,,3,23.9316,-166.2076,Length 31?,17:18:34 07-Aug-2017,Fast-GPS,236,30,41,69,209,175,141,187,22,62,119,192,45,156,74,65,190,98,114,110,132,11,166,13,164,35,136,201,62,96,16,
160381,160381,UT,17:05:53 02-Oct-2017,,,3,23.9316,-166.2076,CRC 252.29,17:05:21 02-Oct-2017,Status,95,144,118,243,232,76,197,85,97,68,85,90,88,10,91,11,255,94,100,212,181,122,3,1,44,94,8,,,,,
